Index,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Song Name,Streams,Artist,Artist Followers,Song ID,Genre,Release Date,Weeks Charted,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord
478,22,29,2020-10-23--2020-10-30,La Tóxica,5255393.0,Farruko,10510156.0,15OjBeqNX3bShsGYQbteRv,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",2020-07-24,"2021-03-26--2021-04-02
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11",78.0,0.659,0.701,-4.107,0.164,0.0882,0.0866,91.97,180520.0,0.623,A
479,181,3,2021-03-12--2021-03-19,Coração Na Cama - Ao Vivo,5211351.0,Hugo & Guilherme,435936.0,2nZj5YymF54qhAu7RneVP6,['sertanejo pop'],2020-11-13,"2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19",77.0,0.764,0.794,-4.096,0.0589,0.663,0.34,110.013,173227.0,0.721,G#/Ab
480,60,1,2021-03-19--2021-03-26,Love You Different (feat. BEAM),10024729.0,Justin Bieber,48544923.0,27UcQ6dAvQrgH9C880rCM3,"['canadian pop', 'pop', 'post-teen pop']",2021-03-19,2021-03-19--2021-03-26,66.0,0.759,0.584,-6.655,0.06,0.0652,0.16,127.138,186696.0,0.374,G#/Ab
481,74,1,2021-03-19--2021-03-26,Somebody,8912458.0,Justin Bieber,48544923.0,3rLIv187BhjyweFe89SgLn,"['canadian pop', 'pop', 'post-teen pop']",2010-01-01,2021-03-19--2021-03-26,67.0,0.714,0.833,-5.239,0.0259,0.00249,0.298,129.964,220920.0,0.663,F
482,152,1,2021-03-19--2021-03-26,White Dress,5796978.0,Lana Del Rey,13697048.0,4Hl9rOqYomojCmxYfr25im,"['art pop', 'pop']",2021-03-19,2021-03-19--2021-03-26,65.0,0.493,0.263,-12.805,0.0351,0.926,0.0879,122.792,333710.0,0.158,C
483,82,18,2021-02-05--2021-02-12,Polvo,5528508.0,"Nicky Jam, Myke Towers",14831925.0,68mrW6gXHgupgSiDHgaDi5,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",2020-11-20,"2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27",76.0,0.763,0.621,-6.169,0.066,0.0105,0.106,82.042,211130.0,0.582,B
484,138,2,2021-01-15--2021-01-22,Chemtrails Over The Country Club,5418816.0,Lana Del Rey,13697048.0,7bPWdJgx8vek7S5i5yAtvG,"['art pop', 'pop']",2021-03-19,"2021-03-19--2021-03-26
2021-01-15--2021-01-22",73.0,0.334,0.276,-13.125,0.0643,0.877,0.113,201.025,271177.0,0.429,E
485,37,31,2020-11-06--2020-11-13,Parce (feat. Justin Quiles),5312876.0,"Maluma, Lenny Tavárez",26769304.0,4RJz8NfIe09gpKMiRUWKhJ,"['latin', 'reggaeton', 'reggaeton colombiano']",2020-08-21,"2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28",78.0,0.691,0.739,-3.09,0.229,0.422,0.11,83.897,248345.0,0.884,F
486,40,9,2021-02-05--2021-02-12,Ropa Cara,5249427.0,Camilo,10580764.0,7BIy3EGQhg98CsRdKYHnJC,"['colombian pop', 'reggaeton colombiano']",2021-01-18,"2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29",73.0,0.813,0.526,-4.787,0.125,0.105,0.11,170.002,163320.0,0.608,E
487,25,26,2020-10-23--2020-10-30,Vida de Rico,5189822.0,Camilo,10580764.0,73nAK3HgQK8dak83Y2WQ8F,"['colombian pop', 'reggaeton colombiano']",2020-09-21,"2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02",79.0,0.824,0.457,-5.428,0.0543,0.167,0.041,87.977,187427.0,0.95,F#/Gb
488,182,3,2021-03-12--2021-03-19,Devil Eyes,5098581.0,Hippie Sabotage,713486.0,7MiZjKawmXTsTNePyTfPyL,"['edm', 'electronic trap']",2016-02-05,"2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12",80.0,0.391,0.396,-8.621,0.189,0.702,0.315,99.112,131272.0,0.199,C#/Db
489,141,13,2021-02-05--2021-02-12,Ponte Pa' Mi,5082870.0,Justin Quiles,2897862.0,4C6BlqqMwjFzOXzqpTeoWR,"['latin', 'reggaeton', 'trap latino']",2020-11-20,"2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01",76.0,0.878,0.713,-4.566,0.0948,0.0581,0.0822,92.028,202373.0,0.615,F
490,109,1,2021-03-12--2021-03-19,Dámelo To’ (feat. Myke Towers),6426522.0,Selena Gomez,28931149.0,36CiGk9oRdwTnBDMgKEfjl,"['dance pop', 'pop', 'post-teen pop']",2021-03-12,2021-03-12--2021-03-19,64.0,0.787,0.641,-7.376,0.315,0.101,0.07,182.003,184134.0,0.437,G#/Ab
491,121,1,2021-03-12--2021-03-19,Patience (feat. YUNGBLUD & Polo G),6155698.0,KSI,2010879.0,5J5CpT6bgE6KYKk23jgp9W,['uk hip hop'],2021-03-12,2021-03-12--2021-03-19,71.0,0.616,0.741,-4.272,0.0426,0.00251,0.307,122.012,181720.0,0.431,G
492,56,2,2021-03-05--2021-03-12,Selfish Love (with Selena Gomez),6020785.0,DJ Snake,7408249.0,3XoflnowYPFRPOh3uFvHcm,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']",2021-03-04,"2021-03-12--2021-03-19
2021-03-05--2021-03-12",74.0,0.723,0.646,-7.973,0.102,0.0206,0.0994,110.971,168649.0,0.443,F
493,12,14,2020-12-25--2021-01-01,Snowman,5454807.0,Sia,20528724.0,7uoFMmxln0GPXQ0AcCBXRq,"['australian dance', 'australian pop', 'dance pop', 'pop']",2018-11-01,"2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18",77.0,0.716,0.512,-6.257,0.0331,0.483,0.0928,104.957,165907.0,0.326,C#/Db
494,168,1,2021-03-12--2021-03-19,DAYWALKER! (feat. CORPSE),5439646.0,Machine Gun Kelly,3868320.0,2NnJpRXIlx35Vij3bPZO0h,"['ohio hip hop', 'pop rap']",2021-03-12,2021-03-12--2021-03-19,74.0,0.632,0.922,-2.173,0.0794,0.00558,0.0927,88.972,137747.0,0.497,G
495,19,38,2020-08-28--2020-09-04,La Curiosidad,5198514.0,"Jay Wheeler, DJ Nelson, Myke Towers",1650912.0,4HYDUMY0xSpeBr0AMY9cUz,"['latin', 'reggaeton', 'trap latino']",2020-06-12,"2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03",82.0,0.845,0.677,-4.798,0.136,0.269,0.108,90.013,219048.0,0.68,B
496,86,12,2021-01-22--2021-01-29,All We Got (feat. KIDDO),5156937.0,Robin Schulz,2786366.0,1FP9s72rDYty6mfoOEYKnE,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",2020-10-16,"2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01",74.0,0.504,0.76,-4.246,0.0426,0.286,0.151,183.933,190218.0,0.64,E
497,6,60,2020-03-13--2020-03-20,Say So,5103528.0,Doja Cat,8671649.0,3Dv1eDb0MEgF93GpLXlucZ,"['dance pop', 'pop']",2019-11-07,"2021-03-12--2021-03-19
2021-02-26--2021-03-05
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",82.0,0.787,0.673,-4.583,0.159,0.264,0.0904,110.962,237893.0,0.779,B
498,157,9,2021-01-29--2021-02-05,Hope,5085527.0,XXXTENTACION,29566516.0,2ZRo7axmMPeSVUvDbGkJah,"['emo rap', 'miami hip hop']",2018-03-16,"2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22",84.0,0.592,0.457,-6.081,0.0603,0.661,0.146,146.04,110886.0,0.225,A
499,149,46,2020-06-26--2020-07-03,The Less I Know The Better,5084635.0,Tame Impala,5064200.0,6K4t31amVTZDgR3sKmwUJJ,"['australian psych', 'neo-psychedelic']",2015-07-17,"2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-01-03--2020-01-10",84.0,0.64,0.74,-4.083,0.0284,0.0115,0.167,116.879,216320.0,0.785,E
500,109,6,2021-02-05--2021-02-12,I Feel It Coming,5079857.0,"The Weeknd, Daft Punk",35340069.0,3dhjNA0jGA8vHBQ1VdD6vV,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,"2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12",80.0,0.773,0.819,-5.946,0.118,0.428,0.0679,92.987,269187.0,0.585,C
501,12,37,2020-08-28--2020-09-04,Mood Swings (feat. Lil Tjay),5068349.0,Pop Smoke,6852509.0,5rZlwNFl01HqLWBQGryKSm,['brooklyn drill'],2020-07-03,"2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10",82.0,0.48,0.602,-6.335,0.368,0.487,0.0848,179.798,213333.0,0.269,A#/Bb
502,123,26,2020-10-23--2020-10-30,Someone To You,5054881.0,BANNERS,419151.0,2f0pn9DkEJwAzXApnFh5cr,"['indie cafe pop', 'indie poptimism', 'modern rock', 'pop', 'pop rock']",2019-10-04,"2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21",79.0,0.52,0.903,-5.497,0.042,0.00517,0.254,74.988,219801.0,0.652,D
503,198,1,2021-03-12--2021-03-19,To the Bone,5052557.0,Pamungkas,1643882.0,3pCt2wRdBDa2kCisIdHWgF,['indonesian pop'],2019-06-14,2021-03-12--2021-03-19,81.0,0.668,0.727,-6.55,0.027,0.514,0.1,139.991,344571.0,0.939,G
504,4,38,2020-06-26--2020-07-03,How You Like That,5023592.0,BLACKPINK,23848461.0,4SFknyjLcyTLJFPKD2m96o,"['k-pop', 'k-pop girl group']",2020-10-02,"2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03",79.0,0.812,0.761,-5.222,0.0812,0.0465,0.0601,130.032,182956.0,0.344,B
505,200,1,2021-03-12--2021-03-19,LOST,5013851.0,"NF, Hopsin",5831194.0,2MZrOmrVxRmmOoFW6dhenG,"['hip hop', 'pop rap', 'rap']",2021-03-11,2021-03-12--2021-03-19,66.0,0.637,0.912,-3.123,0.308,0.352,0.0657,116.919,234852.0,0.451,F
506,158,1,2021-03-05--2021-03-12,VOCE,5510906.0,Madame,1251372.0,6CAVxdHTkls5loqUmfM52V,[],2021-08-13,2021-03-05--2021-03-12,0.0,0.615,0.834,-5.471,0.0667,0.105,0.157,112.602,211411.0,0.341,G#/Ab
507,64,2,2021-02-26--2021-03-05,AP - Music from the film Boogie,5462333.0,Pop Smoke,6852509.0,17vGPZ5EsdvtgAOCD4FLWI,['brooklyn drill'],2021-02-26,"2021-03-05--2021-03-12
2021-02-26--2021-03-05",75.0,0.751,0.744,-6.859,0.177,0.152,0.252,148.014,171892.0,0.634,C#/Db
508,166,1,2021-03-05--2021-03-12,Life's A Mess II (with Clever & Post Malone),5393459.0,Juice WRLD,19102888.0,4O3RwH1TFG1EjPezLIYehI,"['chicago rap', 'melodic rap']",2021-03-05,2021-03-05--2021-03-12,72.0,0.53,0.37,-9.989,0.0279,0.806,0.112,140.061,206734.0,0.701,F#/Gb
509,170,1,2021-03-05--2021-03-12,CHIAMAMI PER NOME,5321946.0,"Francesca Michielin, Fedez",568711.0,0ZqHo6eTBHUcOVjZzPvftT,"['italian adult pop', 'italian indie pop', 'italian pop', 'italian pop rock']",2021-03-03,2021-03-05--2021-03-12,67.0,0.641,0.636,-4.318,0.0414,0.289,0.125,89.826,222667.0,0.285,A#/Bb
510,54,7,2021-01-22--2021-01-29,Antes,5232377.0,"Anuel AA, Ozuna",18306226.0,73O30uMI7n6DuzBmbtO7kC,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",2021-01-22,"2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29",73.0,0.817,0.737,-5.453,0.102,0.046,0.092,93.985,206587.0,0.67,F#/Gb
511,175,1,2021-03-05--2021-03-12,Mona Lisa,5208787.0,"Booba, JSX",2161609.0,5LYRIyhmlrDAQsYdHEvP0f,"['french hip hop', 'old school rap francais', 'pop urbaine', 'rap conscient']",2021-03-04,2021-03-05--2021-03-12,72.0,0.784,0.529,-7.681,0.0742,0.683,0.118,134.041,187362.0,0.246,B
512,180,1,2021-03-05--2021-03-12,Real As It Gets (feat. EST Gee),5170861.0,Lil Baby,7816213.0,7eX3um6NpOQKWJMGCi97XD,"['atl hip hop', 'atl trap', 'rap', 'trap']",2021-03-04,2021-03-05--2021-03-12,74.0,0.779,0.705,-5.891,0.163,0.00471,0.0971,140.005,192804.0,0.196,F#/Gb
513,24,25,2020-11-06--2020-11-13,Se Te Nota (with Guaynaa),5168240.0,Lele Pons,786461.0,11EnQRgRMJwMAesfkB5pnu,"['latin pop', 'viral pop']",2020-09-02,"2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25",77.0,0.905,0.686,-3.152,0.0664,0.0907,0.266,103.013,155825.0,0.963,C
514,91,26,2021-01-08--2021-01-15,Head Shoulders Knees & Toes (feat. Norma Jean Martine),5093408.0,"Ofenbach, Quarterhead",432511.0,6i7zAdNhzUN2k1HcrBxPHG,"['edm', 'new french touch', 'pop dance', 'tropical house']",2020-05-08,"2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18",79.0,0.798,0.828,-5.36,0.193,0.0247,0.121,124.962,156960.0,0.6,D
515,152,23,2021-01-29--2021-02-05,Star Shopping,5073657.0,Lil Peep,7535054.0,30bqVoKjX479ab90a8Pafp,"['emo rap', 'lgbtq+ hip hop']",2015,"2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11",82.0,0.585,0.471,-9.934,0.0616,0.0967,0.115,93.099,142000.0,0.323,E
516,61,26,2020-08-21--2020-08-28,Electric Love,5060903.0,BØRNS,1027085.0,2GiJYvgVaD2HtM8GqD9EgQ,"['modern alternative rock', 'modern rock', 'pop']",2015-10-16,"2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07",83.0,0.611,0.797,-7.627,0.0533,0.00543,0.26,120.041,218107.0,0.518,F#/Gb
